,author,papers,declared
15072,2099020823,1,13
15073,2099026779,2,7
15074,2099033856,12,141
15075,2099039991,9,87
15076,2099045486,13,116
15077,2099048678,9,36
15078,2099048808,4,18
15079,2099051738,1,8
15080,2099052181,1,9
15081,2099062082,1,29
15082,2099062446,6,21
15083,2099065555,2,80
15084,2099066947,1,6
15085,2099069581,2,7
15086,2099072951,1,42
15087,2099077491,2,5
15088,2099078568,3,6
15089,2099079188,1,1
15090,2099079987,6,597
15091,2099089245,19,24
15092,2099091510,85,276
15093,2099095483,5,255
15094,2099095890,1,19
15095,2099100850,1,1
15096,2099101732,1,3
15097,2099112756,1,278
15098,2099114909,1,638
15099,2099118133,1,6
15100,2099118698,1,62
15101,2099128980,1,5
15102,2099132091,1,16
15103,2099138964,3,8
15104,2099139823,2,6
15105,2099140537,1,7
15106,2099141597,16,212
15107,2099142219,1,47
15108,2099145244,1,12
15109,2099145312,2,96
15110,2099145609,2,5
15111,2099152048,2,42
15112,2099152658,1,3
15113,2099160577,2,15
15114,2099167516,20,158
15115,2099168249,4,137
15116,2099175083,3,5
15117,2099175479,5,20
15118,2099189041,10,148
15119,2099204393,1,3
15120,2099209415,1,9
15121,2099211046,6,139
15122,2099221,1,15
15123,2099221452,1,135
15124,2099224970,2,9
15125,2099226439,3,15
15126,2099230921,5,139
15127,2099237959,1,45
15128,2099244378,2,3
15129,2099245143,1,1
15130,2099245355,1,65
15131,2099245535,3,14
15132,2099246579,1,27
15133,2099256531,8,112
15134,2099263982,81,119
15135,2099278967,5,19
15136,2099282393,1,2
15137,2099287918,21,252
15138,2099289443,18,162
15139,2099291881,1,281
15140,2099294674,1,2
15141,2099296058,1,46
15142,2099296145,2,16
15143,2099301034,2,21
15144,2099301147,1,30
15145,2099312347,5,91
15146,2099314952,7,94
15147,2099315988,2,70
15148,2099317269,1,256
15149,2099320209,6,10
15150,2099325229,19,74
15151,2099327353,1,17
15152,2099329801,2,266
15153,2099338096,4,37
15154,2099341605,3,88
15155,2099352497,1,161
15156,2099356518,1,4
15157,2099360608,24,458
15158,2099363057,1,6
15159,2099363135,1,2
15160,2099374504,1,10
15161,2099376972,4,99
15162,2099377998,2,58
15163,2099378420,2,111
15164,2099379656,11,26
15165,2099385763,1,392
15166,2099390871,1,102
15167,2099399379,16,61
15168,2099413770,1,6
15169,2099417924,1,114
15170,2099424757,4,130
15171,2099427892,7,71
15172,2099431339,1,49
15173,2099432372,2,3
15174,2099436684,2,8
15175,2099438702,9,200
15176,2099440342,3,10
15177,2099444079,16,303
15178,2099450514,6,90
15179,2099452915,3,89
15180,2099454952,2,140
15181,2099458573,3,12
15182,2099460463,4,52
15183,2099465172,2,104
15184,209946751,1,10
15185,2099472660,1,14
15186,2099476844,1,2
15187,2099480849,1,29
15188,2099481025,2,62
15189,2099485827,1,49
15190,2099487865,1,36
15191,2099495348,8,94
15192,2099495541,6,46
15193,2099496326,7,119
15194,2099496881,4,46
15195,2099507462,2,22
15196,2099510583,5,25
15197,2099510991,1,2
15198,2099512584,1,69
15199,2099522564,1,3
15200,2099526763,3,131
15201,2099532104,3,84
15202,2099541584,77,386
15203,2099541674,1,2
15204,2099546162,1,2
15205,2099546334,7,331
15206,2099546537,1,25
15207,2099548749,1,253
15208,2099556872,2,23
15209,2099560555,7,17
15210,2099564757,5,76
15211,2099565376,1,3
15212,2099565964,3,170
15213,2099571765,21,107
15214,2099574312,3,120
15215,2099574339,1,6
15216,2099577479,1,20
15217,2099584214,5,26
15218,2099590045,2,9
15219,2099597308,1,120
15220,2099605127,1,4
15221,2099606115,1,92
15222,2099610196,1,7
15223,2099613179,11,99
15224,2099613708,3,35
15225,2099617343,2,65
15226,2099626477,1,11
15227,2099631045,1,19
15228,2099632552,3,13
15229,2099641919,2,271
15230,2099642806,1,142
15231,2099647344,50,129
15232,2099661360,19,61
15233,2099662501,3,12
15234,2099675254,2,3
15235,2099681920,2,63
15236,2099685426,1,25
15237,2099687868,5,8
15238,2099691893,1,11
15239,2099693047,4,7
15240,2099694763,3,12
15241,2099699481,4,29
15242,2099711073,2,72
15243,2099719317,13,977
15244,2099725100,6,27
15245,2099725907,2,112
15246,2099728082,1,138
15247,2099728825,1,25
15248,2099729796,1,7
15249,2099730216,1,2
15250,2099733369,8,570
15251,2099747503,18,132
15252,2099757630,3,32
15253,2099759720,3,72
15254,2099762082,7,9
15255,2099769723,10,37
15256,2099782685,1,40
15257,2099786023,1,94
15258,2099798807,9,119
15259,2099801935,1,20
15260,2099809526,2,18
15261,2099811583,5,19
15262,2099815881,2,8
15263,2099822516,1,43
15264,2099823504,5,22
15265,2099823983,9,57
15266,2099830164,8,117
15267,2099831346,75,627
15268,2099847577,23,36
15269,2099852495,1,12
15270,2099853843,1,2
15271,2099854306,3,20
15272,2099856945,5,5
15273,2099857172,13,183
15274,2099862878,2,11
15275,2099863730,22,82
15276,2099865154,1,20
15277,2099872102,10,117
15278,2099877852,1,1
15279,2099879318,2,18
15280,2099892219,3,222
15281,2099896696,2,28
15282,2099899086,1,86
15283,2099899396,1,6
15284,2099905902,2,6
15285,2099907705,1,42
15286,2099912859,1,4
15287,2099924269,1,8
15288,2099929195,4,17
15289,2099930291,1,184
15290,2099949407,1,20
15291,2099950273,2,94
15292,2099954206,8,101
15293,2099954426,2,24
15294,2099957878,6,24
15295,2099969646,3,16
15296,2099970733,4,212
15297,2099974522,1,3
15298,2099981787,18,30
15299,2099981818,1,116
15300,2099984161,1,14
15301,2099991264,36,112
15302,2099994483,1,9
15303,2099998225,2,55
15304,2100001584,2,6
15305,2100001797,2,289
15306,2100007755,2,161
15307,2100009208,11,319
15308,2100022276,4,155
15309,2100027532,1,138
15310,2100031605,2,6
15311,2100036403,9,310
15312,2100039308,4,17
15313,2100040204,1,62
15314,2100044305,3,20
15315,2100045699,3,10
15316,2100046537,1,3
15317,2100050639,1,20
15318,2100052106,7,948
15319,2100052529,1,179
15320,2100056147,1,25
15321,2100056959,1,17
15322,2100059474,3,284
15323,2100065908,2,112
15324,2100067336,1,2
15325,2100076307,7,201
15326,2100078632,1,443
15327,2100091009,5,11
15328,2100092110,2,6
15329,2100092204,2,12
15330,2100094075,5,37
15331,2100098785,3,76
15332,2100105964,2,173
15333,2100109422,2,5
15334,2100120693,1,8
15335,2100120781,3,148
15336,2100121380,4,35
15337,2100122523,1,63
15338,2100123673,2,12
15339,2100132660,3,1
15340,2100144298,2,143
15341,2100147617,6,165
15342,2100148801,4,146
15343,2100148973,1,93
15344,2100156225,1,19
15345,2100156261,1,46
15346,2100156535,3,22
15347,2100164639,6,95
15348,2100166040,6,13
15349,2100168158,1,50
15350,2100171334,1,7
15351,2100172157,14,766
15352,2100174559,1,13
15353,2100183886,10,118
15354,2100189698,5,251
15355,2100191659,5,16
15356,2100194244,2,28
15357,2100194872,1,33
15358,2100195417,1,5
15359,2100198273,2,10
15360,2100203714,1,2
15361,2100206057,1,159
15362,2100217226,4,8
15363,2100221711,1,4
15364,2100223614,1,179
15365,2100225225,2,10
15366,2100227086,1,62
15367,2100228189,15,219
15368,2100238460,13,380
15369,2100240400,2,15
15370,2100243203,10,23
15371,2100245152,2,111
15372,2100256487,3,21
15373,2100268914,3,35
15374,2100269415,1,2
15375,2100270456,7,198
15376,2100275069,1,10
15377,2100278400,1,39
15378,2100279359,2,6
15379,2100280746,6,41
15380,2100281165,2,12
15381,2100283320,4,24
15382,2100285378,3,10
15383,2100289324,3,16
15384,2100292695,1,23
15385,2100295919,2,13
15386,2100298857,9,32
15387,2100309730,3,25
15388,2100310509,1,205
15389,2100319174,1,20
15390,2100319837,1,11
15391,2100322807,1,5
15392,2100328809,1,13
15393,2100330728,5,11
15394,2100332239,4,7
15395,2100334729,1,58
15396,2100338238,27,160
15397,2100345493,1,15
15398,2100349271,5,5
15399,2100351560,2,12
15400,2100357054,20,152
15401,2100362768,2,30
15402,2100368226,2,148
15403,2100370277,1,5
15404,2100373868,2,15
15405,2100373965,1,3
15406,2100383175,2,57
15407,2100385886,6,210
15408,2100393747,3,213
15409,2100396383,5,9
15410,2100396847,6,291
15411,2100405389,2,19
15412,2100407776,2,8
15413,2100421429,4,46
15414,2100438109,1,5
15415,2100439310,1,45
15416,2100442029,1,13
15417,2100444261,59,459
15418,2100446075,5,5
15419,2100461916,6,116
15420,2100463742,3,34
15421,2100464870,1,5
15422,2100470318,3,66
15423,2100479091,2,36
15424,210048234,1,127
15425,2100485361,5,83
15426,2100491714,8,323
15427,2100492177,10,68
15428,2100493601,2,104
15429,2100495615,1,10
15430,2100518444,1,79
15431,2100525881,11,154
15432,2100526845,6,58
15433,2100527404,2,5
15434,2100532023,6,327
15435,2100542476,1,13
15436,2100545504,1,14
15437,2100554498,12,67
15438,2100555133,1,8
15439,2100555659,11,323
15440,2100565365,51,174
15441,2100565806,3,26
15442,2100570799,3,167
15443,2100572428,3,192
15444,2100576291,3,11
15445,2100584336,1,29
15446,2100588671,5,22
15447,2100591243,6,278
15448,2100593288,2,16
15449,2100595540,16,129
15450,2100600731,1,3
15451,2100602521,20,30
15452,2100607419,7,18
15453,2100615516,1,32
15454,2100615786,43,136
15455,2100618501,3,23
15456,2100620121,1,189
15457,2100621769,15,181
15458,2100628056,1,22
15459,2100633362,2,9
15460,2100633493,7,171
15461,2100643866,1,45
15462,2100651336,4,7
15463,2100658116,2,22
15464,2100659020,1,3
15465,2100665456,1,1
15466,2100668163,2,22
15467,2100669608,2,366
15468,2100671355,1,289
15469,2100672198,8,86
15470,2100674100,5,29
15471,2100675659,1,15
15472,2100683166,3,21
15473,2100691505,1,4
15474,2100694258,1,14
15475,2100697702,15,397
15476,2100699681,2,8
15477,2100701265,1,3
15478,2100701671,2,16
15479,2100706672,7,55
15480,2100714073,1,18
15481,2100715863,1,30
15482,2100722591,4,86
15483,2100731842,1,79
15484,2100733983,4,8
15485,2100734166,11,195
15486,210073528,2,13
15487,2100744787,2,383
15488,2100747342,5,40
15489,2100751229,2,12
15490,2100756263,1,6
15491,2100760098,1,80
15492,2100760765,6,80
15493,2100762017,1,4
15494,2100767082,20,130
15495,2100770629,2,11
15496,2100772499,1,4
15497,2100773740,11,196
15498,2100773910,9,130
15499,2100776282,3,18
15500,2100780688,2,5
15501,2100784688,10,443
15502,2100784811,4,120
15503,2100785548,2,14
15504,2100786728,9,19
15505,2100786779,1,38
15506,2100790447,7,218
15507,2100790520,1,1
15508,2100799671,1,19
15509,2100806398,3,17
15510,2100807080,2,71
15511,2100807608,4,62
15512,2100808128,4,133
15513,2100809572,2,12
15514,2100810231,1,33
15515,2100811238,2,15
15516,2100813098,1,20
15517,2100816973,1,6
15518,2100817443,2,6
15519,2100819193,1,16
15520,2100820382,6,55
15521,2100827835,1,93
15522,2100832637,1,16
15523,2100833344,1,10
15524,2100845115,3,63
15525,2100849293,1,32
15526,2100852756,21,114
15527,2100853652,1,12
15528,2100856099,1,23
15529,2100860776,5,19
15530,2100867845,1,8
15531,2100881647,7,86
15532,2100885057,1,10
15533,2100888306,63,136
15534,2100888799,3,26
15535,2100894851,7,18
15536,2100902347,6,16
15537,2100903914,1,12
15538,2100904463,4,17
15539,2100911148,1,11
15540,2100918400,15,141
15541,2100928739,1,1
15542,2100934592,16,279
15543,2100938357,2,3
15544,2100942323,2,51
15545,2100943019,1,121
15546,2100945852,1,11
15547,2100948325,1,50
15548,2100949428,6,84
15549,2100950507,13,95
15550,2100951023,2,10
15551,2100956657,1,103
15552,2100958889,2,5
15553,210095896,7,69
15554,2100965217,7,170
15555,2100968296,2,13
15556,2100971276,5,10
15557,2100975649,5,109
15558,2100977092,13,27
15559,2100980109,3,17
15560,2100980789,3,78
15561,2100985534,2,15
15562,2100989575,1,4
15563,2101003356,2,127
15564,2101005269,2,29
15565,2101010808,1,39
15566,2101011837,2,211
15567,2101018422,1,16
15568,2101019946,1,32
15569,2101020846,4,210
15570,2101024175,1,90
15571,210102593,2,2
15572,2101029346,2,14
15573,2101036232,2,16
15574,2101040557,2,16
15575,2101041118,3,108
15576,2101048513,16,45
15577,2101052601,2,40
15578,2101059681,1,10
15579,2101061250,18,46
15580,2101063241,1,5
15581,2101064637,5,285
15582,2101064685,5,11
15583,2101064966,2,27
15584,2101066548,2,75
15585,2101069102,4,45
15586,2101073604,4,40
15587,2101086093,3,49
15588,2101090258,11,14
15589,2101092075,2,75
15590,2101096611,5,58
15591,2101098421,23,224
15592,2101099414,3,24
15593,2101104467,1,96
15594,2101107988,3,8
15595,210110891,1,13
15596,2101109027,3,24
15597,2101109093,2,5
15598,2101112249,7,140
15599,2101115017,1,21
15600,2101119422,1,28
15601,2101120401,2,19
15602,2101122120,10,100
15603,2101123367,5,7
15604,2101134493,3,834
15605,2101135606,17,326
15606,2101137814,1,12
15607,2101148082,2,16
15608,2101152111,5,118
15609,2101153877,1,6
15610,2101155960,1,233
15611,2101172290,2,2
15612,2101172682,1,16
15613,2101174374,1,7
15614,2101177430,2,10
15615,2101178534,1,2
15616,2101183117,1,31
15617,2101186960,1,21
15618,2101188600,1,3
15619,2101194707,9,232
15620,2101202197,1,25
15621,2101211219,2,36
15622,2101212420,1,10
15623,2101230262,24,266
15624,2101230383,8,78
15625,2101232476,1,3
15626,2101236869,1,68
15627,2101239765,4,109
15628,2101247062,1,45
15629,2101250333,13,181
15630,2101252935,3,32
15631,2101254044,1,18
15632,2101256842,4,35
15633,2101263202,1,78
15634,2101266097,9,79
15635,2101273117,3,95
15636,2101274274,9,69
15637,2101284449,1,1
15638,2101287777,28,135
15639,2101294662,2,10
15640,2101296292,5,15
15641,2101304348,1,82
15642,2101305971,2,41
15643,2101313578,14,39
15644,2101319656,4,23
15645,2101338685,2,22
15646,2101348361,1,14
15647,2101351394,3,3
15648,2101360463,1,1
15649,2101369939,2,6
15650,2101370014,2,25
15651,2101370047,1,41
15652,2101375215,7,58
15653,2101377325,1,10
15654,2101382770,1,6
15655,2101382881,5,11
15656,2101386159,1,3
15657,2101389519,14,291
15658,2101395307,31,271
15659,2101398122,48,290
15660,2101407087,1,74
15661,2101411036,2,64
15662,2101413274,3,198
15663,2101414484,1,160
15664,2101417621,7,42
15665,2101432538,1,36
15666,2101432548,11,87
15667,2101440903,2,31
15668,2101453559,1,8
15669,2101454519,5,20
15670,2101457307,1,29
15671,2101458647,1,22
15672,2101459250,3,8
15673,2101459536,1,15
15674,2101460100,2,15
15675,2101460813,1,360
15676,2101462536,1,3
15677,2101465535,4,60
15678,2101469909,31,118
15679,2101474267,8,82
15680,2101475749,7,17
15681,2101476027,5,345
15682,2101481170,5,30
15683,2101483056,1,105
15684,2101484218,16,74
15685,2101486368,4,154
15686,2101498654,1,74
15687,2101503183,1,59
15688,2101507671,2,160
15689,2101508713,36,185
15690,2101508723,3,40
15691,2101511168,1,7
15692,2101512657,2,2
15693,2101513873,2,79
15694,2101515973,22,92
15695,2101552792,99,607
15696,2101558141,2,21
15697,2101560749,4,21
15698,2101562407,2,21
15699,2101563294,2,6
15700,2101565744,7,8
15701,2101568004,3,8
15702,2101570611,7,73
15703,2101578452,1,7
15704,2101583749,1,60
15705,2101585682,2,14
15706,2101588621,1,3
15707,2101599333,1,1
15708,2101604164,1,8
15709,2101610026,16,287
15710,2101612758,1,8
15711,2101618275,1,11
15712,2101643505,25,162
15713,2101644873,1,189
15714,2101649112,2,19
15715,2101652549,2,119
15716,2101662984,1,11
15717,2101663866,1,13
15718,2101670618,5,15
15719,2101675062,5,90
15720,2101677473,1,7
15721,2101681661,1,1
15722,2101683164,2,16
15723,2101692395,6,37
15724,210172883,1,13
15725,2101732461,2,20
15726,2101735573,2,14
15727,2101737198,8,39
15728,2101737729,5,44
15729,2101738800,2,16
15730,2101739316,1,24
15731,2101740915,4,24
15732,2101748782,2,67
15733,2101750727,1,40
15734,2101760784,2,10
15735,2101761023,4,93
15736,2101761936,3,218
15737,2101762997,1,117
15738,2101763397,1,95
15739,2101765531,2,199
15740,2101766249,3,92
15741,2101770996,3,416
15742,2101777055,1,273
15743,2101777197,1,187
15744,2101782209,2,12
15745,2101782583,4,74
15746,2101787149,1,33
15747,2101788098,17,76
15748,2101794736,2,4
15749,2101794764,9,138
15750,2101796117,1,87
15751,2101796781,1,88
15752,2101800554,1,5
15753,2101805115,2,238
15754,2101814893,1,34
15755,2101819897,6,20
15756,2101821140,1,58
15757,2101839309,1,13
15758,2101841271,6,215
15759,2101842715,1,16
15760,2101848037,1,91
15761,2101853336,1,2
15762,2101862683,2,53
15763,2101863154,1,24
15764,2101867916,6,360
15765,2101873183,1,39
15766,2101874457,1,3
15767,2101881571,3,21
15768,2101881628,5,65
15769,2101882549,3,11
15770,2101886462,1,9
15771,2101891556,2,100
15772,2101896927,3,37
15773,2101901438,2,28
15774,2101903223,3,82
15775,2101906415,1,51
15776,2101912941,1,2
15777,2101922781,75,262
15778,2101925872,1,6
15779,2101926452,7,50
15780,2101943502,1,4
15781,2101953364,1,3
15782,2101955937,1,6
15783,2101959825,1,13
15784,2101962483,1,38
15785,2101962703,9,157
15786,2101964938,9,27
15787,2101968948,14,78
15788,2101970311,54,154
15789,2101972332,5,34
15790,2101979372,6,310
15791,2101985891,6,11
15792,2101989511,1,6
15793,2101989622,1,215
15794,2101990891,1,23
15795,2101991173,1,28
15796,2101992195,2,11
15797,2101998751,3,5
15798,2102000137,3,52
15799,2102002233,1,24
15800,2102002796,19,29
15801,2102009179,1,17
15802,2102013811,39,53
15803,2102014928,19,181
15804,2102020129,1,38
15805,2102020755,1,17
15806,2102029894,5,154
15807,2102036545,1,6
15808,2102038274,1,11
15809,2102039014,12,31
15810,2102041248,1,62
15811,2102042513,2,53
15812,2102047142,3,92
15813,2102065770,2,8
15814,2102067237,1,150
15815,2102067820,2,75
15816,2102074204,2,85
15817,2102079527,7,117
15818,2102080675,1,29
15819,2102089711,5,8
15820,2102090707,1,15
15821,2102091950,1,5
15822,2102101334,6,44
15823,2102101654,88,386
15824,2102104588,1,86
15825,2102107535,1,66
15826,2102109394,2,107
15827,2102117618,9,46
15828,2102119411,2,11
15829,2102125720,1,16
15830,2102127263,1,128
15831,2102128069,10,81
15832,2102128269,1,18
15833,2102135011,3,108
15834,2102135651,10,123
15835,2102137111,3,32
15836,2102140906,1,13
15837,2102141922,1,82
15838,2102142094,13,182
15839,2102143963,4,40
15840,2102148332,3,25
15841,2102150147,5,140
15842,2102150346,1,4
15843,2102151894,4,439
15844,2102158838,1,23
15845,2102159437,1,24
15846,2102167189,3,195
15847,2102169363,2,17
15848,2102169646,1,83
15849,2102173317,2,17
15850,2102182653,1,39
15851,2102184287,1,3
15852,2102191007,33,330
15853,2102191302,10,22
15854,2102191492,4,721
15855,2102199235,1,5
15856,2102208742,3,5
15857,2102216805,134,591
15858,2102219529,2,391
15859,2102222802,12,258
15860,2102236136,1,5
15861,2102238808,2,64
15862,2102238887,6,66
15863,2102239025,2,10
15864,2102240352,3,184
15865,2102246146,1,1
15866,2102252270,4,9
15867,2102254570,1,173
15868,2102268906,1,15
15869,2102273110,1,3
15870,2102275181,1,10
15871,2102290556,43,367
15872,2102291604,4,1380
15873,2102312218,2,68
15874,2102312475,1,21
15875,2102313983,4,10
15876,2102316355,1,126
15877,2102317462,1,7
15878,2102318482,1,14
15879,2102319059,1,137
15880,2102325520,2,131
15881,2102333397,1,47
15882,2102338519,4,96
15883,2102340174,3,10
15884,2102347044,1,20
15885,2102352601,4,44
15886,2102354569,1,27
15887,2102355148,10,304
15888,2102356836,1,55
15889,2102365199,2,2
15890,2102368284,1,12
15891,2102375896,6,68
15892,2102386596,3,6
15893,2102390631,1,97
15894,2102394432,1,25
15895,2102395989,3,11
15896,2102399736,3,104
15897,2102401618,3,77
15898,2102414003,1,36
15899,2102421024,1,147
15900,2102427173,36,70
15901,2102436753,3,155
15902,2102441529,1,17
15903,2102450692,2,19
15904,2102450877,12,115
15905,2102454835,5,19
15906,2102456925,1,10
15907,2102457318,1,13
15908,2102458316,3,18
15909,2102463429,13,157
15910,2102477679,1,159
15911,2102478470,2,134
15912,2102481516,3,15
15913,2102482976,1,6
15914,2102485294,1,68
15915,2102489272,4,17
15916,2102489688,12,73
15917,2102491556,10,35
15918,2102498795,2,20
15919,2102505462,1,7
15920,2102518873,3,19
15921,2102522202,1,2
15922,2102523264,1,24
15923,2102527288,2,81
15924,2102527587,8,9
15925,2102530222,1,2
15926,2102532563,2,12
15927,2102535786,1,7
15928,2102541875,1,14
15929,2102543392,10,13
15930,2102551043,4,10
15931,2102552893,2,188
15932,2102553280,1,13
15933,2102555510,1,87
